Compound ID,ESOL predicted log solubility in mols per litre,Minimum Degree,Molecular Weight,Number of H-Bond Donors,Number of Rings,Number of Rotatable Bonds,Polar Surface Area,measured log solubility in mols per litre,smiles,Canonical smiles,MinAbsEStateIndex,qed,MaxAbsPartialCharge,FpDensityMorgan1,BCUT2D_MRHI,BalabanJ,Chi3n,Ipc,Kappa3,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA8,PEOE_VSA9,SMR_VSA5,SMR_VSA6,SlogP_VSA10,SlogP_VSA11,SlogP_VSA3,SlogP_VSA4,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState1,VSA_EState4,VSA_EState5,VSA_EState8,VSA_EState9,NOCount,NumAliphaticHeterocycles,NumAromaticRings,NumHDonors,MolLogP,fr_Ar_N,fr_allylic_oxid,fr_amide,fr_aryl_methyl,fr_ester,fr_ether,fr_halogen,fr_ketone,fr_methoxy,fr_nitro,fr_para_hydroxylation,fr_unbrch_alkane
4-Pentene-1-ol,-0.7909999999999999,1,86.134,1,0,3,20.23,-0.15,OCCCC=C,C=CCCCO,0.2837499999999999,0.4001336986423082,0.3963648393296644,1.6666666666666667,4.6383160514208255,2.488403771876112,0.5663621734722819,20.986300857070454,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.578935683598497,6.606881964512918,0.0,12.84164324585202,6.606881964512918,0.0,0.0,0.0,0.0,6.606881964512918,0.0,12.84164324585202,6.076020106833881,0.0,6.578935683598497,0.0,0.0,0.0,3.770833333333333,0.0,1,0,0,1,0.9449,0,1,0,0,0,0,0,0,0,0,0,1
Cyclobutyl-5-spirobarbituric acid,-0.527,1,168.15200000000002,2,2,0,75.27,-1.655,O=C2NC(=O)C1(CCC1)C(=O)N2,O=C1NC(=O)C2(CCC2)C(=O)N1,0.4421296296296295,0.4796359931081658,0.3276318712887908,1.0,6.191539808908143,2.280350879832568,2.5305215242225314,399.6744546542066,0.7041784267893965,5.41499046939678,0.0,11.814359458703011,0.0,6.031114512338072,4.794537184071822,0.0,0.0,0.0,0.0,19.26246486877803,0.0,4.794537184071822,0.0,9.589074368143644,5.41499046939678,0.0,12.84164324585202,6.4208216229260096,0.0,0.0,10.633577208012662,0.0,-0.922708333333333,-0.8842592592592591,0.0,0.0,5,1,0,2,-0.4773,0,0,4,0,0,0,0,0,0,0,0,0
menthol,-2.782,1,156.269,1,1,1,20.23,-2.53,CC(C)C1CCC(C)CC1O ,CC1CCC(C(C)C)C(O)C1,0.0289351851851855,0.6179494584335712,0.3928209088894812,1.2727272727272727,4.790134798165738,2.437159260034696,2.987189908042564,252.1073814437375,2.193985626557494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.103966387748303,46.1376428555982,0.0,0.0,0.0,0.0,17.75371813848418,6.103966387748303,11.835812092322788,12.338727669087405,0.0,0.0,20.771211599071872,0.0,0.0,1.94787037037037,6.660231481481482,0.0,1,0,0,1,2.4395000000000007,0,0,0,0,0,0,0,0,0,0,0,0
Isopropyl formate,-0.684,1,88.106,0,0,2,26.3,-0.63,CC(C)OC=O,CC(C)OC=O,0.0300925925925923,0.4610599233425562,0.4651792362167018,1.6666666666666667,5.366422626348564,2.8141442217770303,0.3277210825314643,14.834466856136649,3.47,0.0,0.0,0.0,6.472220864716464,0.0,0.0,0.0,0.0,0.0,6.103966387748303,19.95144078712955,0.0,0.0,0.0,9.53140013787187,0.0,6.103966387748303,6.472220864716464,0.0,13.847474399381248,0.0,4.736862953800049,4.361111111111111,0.0,0.0,4.049074074074074,0.0,2,0,0,0,0.5678,0,0,0,0,0,1,0,0,0,0,0,0
2-Heptanol ,-1.6780000000000002,1,116.20399999999998,1,0,4,20.23,-1.55,CCCCCC(C)O,CCCCCC(C)O,0.0957870370370372,0.556461802116396,0.3934192690388673,1.375,4.453979114085251,2.7158427612932585,1.2254521152935984,48.27551104108667,5.959999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.103966387748303,45.63472727883358,0.0,0.0,0.0,0.0,0.0,6.103966387748303,0.0,6.4208216229260096,0.0,6.923737199690624,6.923737199690624,0.0,0.0,0.0,4.011608087679516,0.0,1,0,0,1,1.9475,0,0,0,0,0,0,0,0,0,0,0,1
nifedipine,-4.248,1,346.33900000000017,1,2,4,107.77,-4.76,COC(=O)C1=C(C)NC(=C(C1c2ccccc2N(=O)=O)C(=O)OC)C ,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],0.1275925925925927,0.5055052971214055,0.4655800306723669,1.04,5.99715253700952,2.803490087611988,4.01543539399127,291739.89613473933,3.232043293699175,0.0,0.0,0.0,5.687386274683562,11.9386105759037,9.589074368143644,0.0,0.0,23.023897186270272,36.20702123767267,19.76538044554264,14.219595082555069,5.687386274683562,0.0,19.06280027574374,10.114318268765572,22.39704682651909,11.394078626111666,0.0,19.913841467842857,0.0,5.316788604006331,9.655559334845048,1.1918650793650811,-2.3269831821617526,3.288860544217687,2.4207777462836986,8,1,1,1,2.1756,0,2,0,0,2,2,0,0,2,1,1,0
"2,7-dimethylquinoline",-3.342,1,157.216,0,2,0,12.89,-1.94,c2c(C)cc1nc(C)ccc1c2 ,Cc1ccc2ccc(C)nc2c1,1.0769444444444445,0.5726675494686,0.2531322777571483,1.0,5.78685699243108,2.797846408466882,1.9868374619540183,682.2216965649914,1.1804875622919244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.080152209313257,5.516700717616262,13.847474399381248,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0.0,11.210628712464722,0.0,12.990104268152232,36.17318399448427,0.0,3.433981481481481,0.0,4.102407407407407,0.0,1,0,2,0,2.8516400000000006,1,0,0,2,0,0,0,0,0,0,0,0
1-Octyne ,-2.509,1,110.2,0,0,4,0.0,-3.66,CCCCCCC#C,C#CCCCCCC,0.9583333333333334,0.385205719157119,0.1201093157897003,1.25,4.821257964645454,2.646949873687806,1.1746676531873168,61.4996122651069,5.559999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.343784214475903,6.4208216229260096,0.0,39.02784531432067,0.0,0.0,0.0,0.0,12.343784214475903,0.0,0.0,6.4208216229260096,0.0,0.0,12.844171518546268,0.0,0.0,2.626592970521542,2.2042403628117917,0.0,0,0,0,0,2.5900000000000007,0,0,0,0,0,0,0,0,0,0,0,3
cyclobarbital,-2.421,1,236.271,2,2,2,75.27000000000001,-2.17,CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2 ,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,0.3787499999999999,0.5593503134569083,0.3276506998277391,1.1764705882352942,6.205835094327576,2.4086730423167197,3.5988445891945795,7460.405481124379,1.7514872491492428,5.41499046939678,0.0,11.814359458703011,0.0,6.031114512338072,4.794537184071822,0.0,0.0,0.0,0.0,39.02784531432067,0.0,4.794537184071822,0.0,9.589074368143644,5.41499046939678,0.0,6.4208216229260096,31.256391021773304,6.923737199690624,6.076020106833881,10.633577208012662,0.0,-0.3169675925925923,-0.968703703703703,1.7960336356764928,0.0,5,1,0,2,1.2491999999999996,0,1,4,0,0,0,0,0,0,0,0,0
Chrysene,-5.568,2,228.294,0,4,0,0.0,-8.057,c1ccc2c(c1)ccc3c4ccccc4ccc23,c1ccc2c(c1)ccc1c3ccccc3ccc21,1.3058158541194258,0.3651778128862645,0.0616289926791599,0.3333333333333333,6.1657196062243935,2.3076388675027784,3.651210417628757,32049.263329202688,1.2614777054679205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.79640482153933,0.0,0.0,0.0,0.0,0.0,0,0,4,0,5.146200000000003,0,0,0,0,0,0,0,0,0,0,0,0
"2,2',3,3',5,6-PCB",-7.185,1,360.88200000000006,0,2,1,0.0,-8.6,Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl ,Clc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,0.2872530864197535,0.4687210242976452,0.0826892431618577,0.6111111111111112,6.509282152666524,2.827516798418819,2.332728603260445,10076.017449926523,2.557703585426041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.126902983393991,30.13579988244796,0.0,0.0,0.0,0.0,0.0,0.0,10.045266627482652,31.217436238359294,0.0,18.19910120538483,0.0,0.0,0.0,1.0619444444444452,0.0,0.0,0.0,0,0,2,0,7.274000000000001,0,0,0,0,0,0,6,0,0,0,0,0
2-Methylphenol,-2.281,1,108.14,1,1,0,20.23,-0.62,Cc1ccccc1O,Cc1ccccc1O,0.3680555555555558,0.5359354364287862,0.5076872844527907,1.25,5.292269352359672,3.134861511345448,1.1154541553668325,72.49526582754562,0.808016780809638,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,0.0,5.749511833283905,0.0,6.923737199690624,0.0,5.749511833283905,5.563451491696996,6.06636706846161,25.12283840507545,0.0,0.0,0.9236111111111112,0.3680555555555558,1.8703703703703705,0.0,1,0,1,1,1.70062,0,0,0,1,0,0,0,0,0,0,1,0
"2,2,5-Trimethylhexane",-3.631,1,128.259,0,0,2,0.0,-5.05,CC(C)CCC(C)(C)C,CC(C)CCC(C)(C)C,0.5320138888888889,0.5339051517407362,0.0627732646040887,1.1111111111111112,4.613332160601128,3.2807108400137506,1.471687836487032,51.0033566944173,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.46032924430513,0.0,0.0,0.0,0.0,11.332896515558172,0.0,5.41499046939678,5.917906046161393,0.0,0.0,34.61868599845312,0.0,0.5320138888888889,0.865023148148148,11.469861111111111,0.0,0,0,0,0,3.468700000000003,0,0,0,0,0,0,0,0,0,0,0,0
"1,4-Dimethylnaphthalene ",-4.147,1,156.228,0,2,0,0.0,-4.14,Cc1ccc(C)c2ccccc12,Cc1ccc(C)c2ccccc12,1.357592592592593,0.5476492453414699,0.0616194830962707,0.6666666666666666,5.876997297682185,2.946471324842402,2.3600781366972794,768.3639299089631,1.001034368996099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,50.2456768101509,0.0,2.7151851851851854,0.0,4.309074074074074,0.0,0,0,2,0,3.456640000000002,0,0,0,2,0,0,0,0,0,0,0,0
6-Methylchrysene,-5.931,1,242.321,0,4,0,0.0,-6.57,Cc1cc2c3ccccc3ccc2c4ccccc14,Cc1cc2c3ccccc3ccc2c2ccccc12,1.3098899281934997,0.3593465920364741,0.0616289926693098,0.5263157894736842,6.174862704335909,2.3371227357502997,3.973610597088508,46673.73052006575,1.465061038379444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,73.65377495276834,0.0,1.3467157974300834,0.0,2.197962962962963,0.0,0,0,4,0,5.454620000000004,0,0,0,1,0,0,0,0,0,0,0,0
2-Pentanone,-0.846,1,86.13399999999999,0,0,2,17.07,-0.19,CCCC(=O)C,CCCC(C)=O,0.2893518518518521,0.4957688321065222,0.3000312133185154,1.6666666666666667,5.747426571459517,2.831257109931365,0.6020620726159657,14.834466856136649,3.67,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,26.689117645233267,0.0,0.0,0.0,4.794537184071822,0.0,5.783244946364939,0.0,12.84164324585202,6.923737199690624,6.923737199690624,0.0,0.0,0.0,0.2893518518518521,3.615972222222222,0.0,1,0,0,0,1.3755,0,0,0,0,0,0,0,1,0,0,0,0
"2,2',3,3',5,5',6,6'-PCB",-8.304,1,429.77200000000016,0,2,1,0.0,-9.15,Clc1cc(Cl)c(Cl)c(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl ,Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,0.1557407407407409,0.3980710150190328,0.0826315041456614,0.4,6.537690581990324,2.960312444807486,2.473589902032594,22006.379730682453,2.953511058082786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.126902983393991,40.18106650993061,0.0,0.0,0.0,0.0,0.0,0.0,51.30796949332459,0.0,0.0,0.0,0.0,0.0,0.0,0.565246913580248,0.0,0.0,0.0,0,0,2,0,8.580799999999998,0,0,0,0,0,0,8,0,0,0,0,0
Methyl butyrate,-1.545,1,116.15999999999998,0,0,3,26.3,-0.82,CCCOC(=O)CC,CCCOC(=O)CC,0.1047685185185181,0.5200986676423002,0.4656935805378395,1.5,5.682605148223011,2.988598647973156,0.7558489901575548,56.62563225878344,3.6528153564899446,0.0,0.0,0.0,0.0,5.969305287951849,0.0,0.0,0.0,6.4208216229260096,6.606881964512918,26.689117645233267,6.606881964512918,0.0,0.0,9.53140013787187,0.0,5.969305287951849,13.027703587438928,6.4208216229260096,6.923737199690624,6.923737199690624,0.0,4.701388888888889,0.0,-0.1047685185185181,4.32699074074074,0.0,2,0,0,0,1.3496,0,0,0,0,1,1,0,0,0,0,0,0
p-Aminophenol,-1.231,1,109.128,2,1,0,46.25,-0.8,Nc1ccc(O)cc1,Nc1ccc(O)cc1,0.2492592592592595,0.3849667558355937,0.5079643210254035,1.125,5.403357232208437,3.0324555320336755,0.8930881343562787,70.79892376087899,0.90414189560934,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.687386274683562,0.0,0.0,5.733667477162185,5.687386274683562,5.749511833283905,0.0,0.0,5.749511833283905,5.687386274683562,0.0,24.26546827384644,0.0,0.0,0.0,5.984814814814815,0.2492592592592595,0.0,0.0,2,0,1,2,0.9744,0,0,0,0,0,0,0,0,0,0,0,0
Benznidazole,-2.321,1,260.253,1,2,5,90.06,-2.81,O=C(Cn1ccnc1N(=O)=O)NCc2ccccc2,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,0.1218780706727133,0.6436381792760206,0.4345051939961885,1.368421052631579,5.754616659530365,1.9102319013435465,2.5032645375734823,27999.620394356483,3.379261821223889,12.393687143226153,6.544756405912575,0.0,5.907179729351506,5.948339280986494,4.567099647791355,0.0,0.0,6.544756405912575,0.0,13.08951281182515,0.0,5.948339280986494,0.0,17.884049995896973,10.114318268765572,18.400275416250576,6.544756405912575,5.563451491696996,0.0,30.33183534230805,10.30076712495354,1.1947685185185186,0.9685007768539518,-0.6390609515411101,0.2691617063492062,0.0,7,0,2,1,1.1077,2,0,1,0,0,0,0,0,0,1,0,0
"Atovaquone(0,430mg/ml) - neutral",-6.269,1,366.84400000000016,1,4,2,54.37,-5.931,OC4=C(C1CCC(CC1)c2ccc(Cl)cc2)C(=O)c3ccccc3C4=O,O=C1C(O)=C(C2CCC(c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,0.0663367311945357,0.7624360043780399,0.5038123151280473,0.7692307692307693,6.3014211085754965,1.5571493631961495,5.607976165930601,1130293.6223099467,2.8643391610070745,0.0,11.542409818021117,5.783244946364939,0.0,0.0,0.0,0.0,0.0,21.722640827204582,0.0,31.60119253786543,0.0,0.0,0.0,0.0,5.917906046161393,17.46031586418251,22.61791355962465,30.705919805445365,24.26546827384644,12.13273413692322,12.13273413692322,0.0,2.267986389455893,-0.6364751715313895,0.0,0.0,3,0,2,1,5.505100000000004,0,2,0,0,0,0,1,2,0,0,0,0
Trietazine,-3.233,1,229.715,1,1,5,53.940000000000005,-4.06,CCNc1nc(Cl)nc(n1)N(CC)CC,CCNc1nc(Cl)nc(N(CC)CC)n1,0.2248611111111114,0.8346861420389335,0.3543181861692868,1.1333333333333333,6.279566743983493,2.9607316091961065,1.9774934766443124,2215.993111421875,3.195615187339714,0.0,0.0,17.180264882017248,0.0,0.0,0.0,14.951935562841626,0.0,19.634269217737724,0.0,20.771211599071872,29.850967552594536,11.896678561972989,0.0,0.0,0.0,5.283586320044258,11.896678561972989,19.634269217737724,0.0,25.67112132992235,20.26872416684796,0.0,0.0,1.1484722222222226,8.54152305366591,0.0,5,0,1,1,1.803,3,0,0,0,0,0,1,0,0,0,0,0
Pyrazinamide,-0.674,1,123.11499999999998,1,1,1,68.87,-0.667,NC(=O)c1cnccn1,NC(=O)c1cnccn1,0.1921296296296299,0.5507568071868295,0.3642093569214852,1.5555555555555556,5.897149136478652,2.981454614041131,0.8156264001193423,129.22533870330605,1.2183138294288087,5.693927994848461,0.0,0.0,5.907179729351506,0.0,4.9839785209472085,0.0,0.0,12.393687143226153,6.196843571613076,0.0,0.0,0.0,0.0,0.0,0.0,5.693927994848461,0.0,0.0,0.0,0.0,9.967957041894415,0.0,5.064444444444445,-0.5526851851851851,0.0,0.0,4,0,1,1,-0.4245000000000001,2,0,1,0,0,0,0,0,0,0,0,0
"2,2'-PCB",-4.984,1,223.102,0,2,1,0.0,-5.27,Clc1ccccc1c2ccccc2Cl ,Clc1ccccc1-c1ccccc1Cl,0.7227777777777781,0.6589511753025439,0.0836633050268088,0.5714285714285714,6.359827965428516,2.6088478266698347,2.037885757316831,2096.694418336104,1.7674308323125671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.172169610876644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.172169610876644,0.0,48.53093654769288,0.0,0.0,1.9440123456790128,0.0,0.0,0.0,0,0,2,0,4.660400000000002,0,0,0,0,0,0,2,0,0,0,0,0
nitrofurantoin,-1.243,1,238.159,1,2,3,118.04999999999998,-3.38,O=C2CN(N=Cc1ccc(o1)N(=O)=O)C(=O)N2 ,O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1,0.1146749811035527,0.3457478460298999,0.4330616376402305,1.5294117647058822,6.016341790736573,2.0702875864987447,1.8910596723837505,9165.91303810702,2.2746039733648105,11.468067454730246,5.760247418874442,5.907179729351506,0.0,11.91529671419908,9.803449708026353,5.101407525739723,0.0,0.0,12.280967647996928,0.0,6.544756405912575,10.67871938593283,0.0,4.794537184071822,10.114318268765572,12.305003824787018,0.0,17.28988017195146,0.0,5.316788604006331,5.101407525739723,4.775271872637944,0.0,-0.7686812116822026,-0.1824055964978586,0.0,9,1,1,1,0.0734999999999999,0,0,3,0,0,0,0,0,0,1,0,0
Nitrofen,-5.361000000000001,1,284.098,0,2,3,52.37,-5.46,Clc2ccc(Oc1ccc(cc1)N(=O)=O)c(Cl)c2,O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,0.0042157974300838,0.6062690853537354,0.4558002779608303,1.0555555555555556,6.350554724212133,2.2056443902318965,2.1692744930890884,11747.703944188585,2.9107310820554115,11.49902366656781,0.0,0.0,5.687386274683562,0.0,0.0,0.0,0.0,17.155367450664546,9.945944362558995,0.0,0.0,5.687386274683562,11.49902366656781,0.0,10.114318268765572,5.687386274683562,21.544290294050462,0.0,18.19910120538483,0.0,0.0,5.485676807760141,0.0042157974300838,0.902539052658101,0.0,0.0,4,0,2,0,4.693900000000002,0,0,0,0,0,1,2,0,0,1,0,0
Camphor,-2.158,1,152.237,0,2,0,17.07,-1.96,CC1(C)C2CCC1(C)C(=O)C2,CC12CCC(CC1=O)C2(C)C,0.0254629629629632,0.520631018455888,0.2990642887496957,1.3636363636363635,5.887317891772616,2.4741517243797517,4.48276380152203,358.4046217430992,0.6047691790209927,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.83581209232279,0.0,40.0336764678499,0.0,0.0,0.0,4.794537184071822,16.747886984954953,10.82998093879356,11.701150992526332,12.84164324585202,0.0,0.0,20.771211599071872,0.0,0.3072916666666669,1.1932870370370372,6.674074074074074,0.0,1,0,0,0,2.401700000000001,0,0,0,0,0,0,0,1,0,0,0,0
5-Allyl-5-phenylbarbital,-2.36,1,244.25,2,2,3,75.27000000000001,-2.369,O=C1NC(=O)NC(=O)C1(CC=C)c1ccccc1,C=CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,0.1269444444444443,0.611518381370429,0.3276513384711865,1.0555555555555556,6.225502002215427,2.5603212140730083,2.9464746863785947,12109.904738468002,1.6946603667063462,0.0,5.41499046939678,11.814359458703011,0.0,6.031114512338072,4.794537184071822,0.0,6.578935683598497,0.0,0.0,11.83581209232279,0.0,4.794537184071822,0.0,15.004064837540422,0.0,6.4208216229260096,5.563451491696996,0.0,30.33183534230805,0.0,17.21251289161116,0.0,-0.8850925925925923,-1.2456481481481476,3.568304988662132,0.0,5,1,1,2,0.8664999999999996,0,1,4,0,0,0,0,0,0,0,0,0
Pentyl propanoate,-1.899,1,130.18699999999998,0,0,4,26.3,-2.25,CCCCC(=O)OCC,CCCCC(=O)OCC,0.0700462962962957,0.5416729314973412,0.4659692088842844,1.4444444444444444,5.686451940330819,3.0613168393721577,1.0397794361340933,90.44046466047872,5.339329135302875,0.0,0.0,0.0,0.0,5.969305287951849,0.0,0.0,0.0,6.4208216229260096,6.606881964512918,33.10993926815928,6.606881964512918,0.0,0.0,9.53140013787187,0.0,5.969305287951849,13.027703587438928,12.84164324585202,0.0,6.923737199690624,6.923737199690624,4.705,0.0,-0.0700462962962957,4.380574452003024,0.0,2,0,0,0,1.7397,0,0,0,0,1,1,0,0,0,0,0,0
Isopentyl acetate,-1.817,1,130.18699999999998,0,0,3,26.3,-1.92,CC(C)CCOC(=O)C,CC(=O)OCCC(C)C,0.1845833333333328,0.5422095914375367,0.4658669313000108,1.5555555555555556,5.653214887751465,3.006105030052141,1.0005266043996348,65.1469510314125,7.470000000000003,0.0,0.0,0.0,0.0,5.969305287951849,0.0,0.0,0.0,6.923737199690624,6.606881964512918,27.19203322199788,6.606881964512918,0.0,0.0,9.53140013787187,5.917906046161393,5.969305287951849,12.52478801067431,6.4208216229260096,0.0,0.0,13.847474399381248,4.71375,0.0,0.4305555555555558,6.194760959939531,0.0,2,0,0,0,1.5956,0,0,0,0,1,1,0,0,0,0,0,0
"2,3',5-PCB",-5.7620000000000005,1,257.547,0,2,1,0.0,-6.01,Clc1cccc(c1)c2cc(Cl)ccc2Cl ,Clc1cccc(-c2cc(Cl)ccc2Cl)c1,0.6614588057445203,0.6489454818006694,0.0843213885894154,0.7333333333333333,6.35259926323064,2.5789507732878176,2.0640291395246693,2920.2797336030912,2.4595834898957136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.631351432920976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.067899941223978,11.126902983393991,12.13273413692322,30.33183534230805,0.0,0.0,1.8626543209876552,0.0,0.0,0.0,0,0,2,0,5.313800000000002,0,0,0,0,0,0,3,0,0,0,0,0
Propiconazole,-4.603,1,342.2260000000001,0,3,5,49.17,-3.4930000000000003,CCCC1COC(Cn2cncn2)(O1)c3ccc(Cl)cc3Cl,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,0.0419131078357266,0.8322004475531347,0.3416219079036033,1.4090909090909092,6.34658269597012,1.9566237074360815,3.648299751237888,153940.3507725128,3.127284143532597,19.19939655544166,0.0,5.7871111525705965,0.0,0.0,9.665781456092391,5.098681808301038,0.0,10.586084805438322,17.733481666002547,38.20121439177412,6.606881964512918,0.0,0.0,21.80559346608327,0.0,6.103966387748303,23.196904997908145,18.40509473754901,23.141857146832944,6.06636706846161,17.00639752893887,13.958490961199296,0.7571015998992192,-0.9630864197530862,3.0338384502825044,0.0,5,1,2,0,3.653400000000003,3,0,0,0,0,2,2,0,0,0,0,0
Formothion,-2.087,1,257.273,0,0,6,55.84,-1.995,COP(=S)(OC)SCC(=O)N(C)C=O,COP(=S)(OC)SCC(=O)N(C)C=O,0.0775771604938271,0.5192128575880584,0.3250307599324292,1.5714285714285714,8.676135435540816,4.109305020933433,1.3448590680022028,930.4370123589524,4.522952947539211,0.0,0.0,18.01081263624568,0.0,0.0,0.0,0.0,0.0,21.267267065232257,5.752853606746789,0.0,27.020120671979047,0.0,0.0,30.443424780205923,0.0,11.660033336098294,6.410095306116121,16.281634526963636,0.0,0.0,0.0,9.916685090702948,-2.398631739732931,-0.2480478395061722,0.0,4.25930681531872,5,0,0,0,0.8516999999999999,0,0,2,0,0,0,0,0,0,0,0,0
4-methylpteridine,-1.24,1,146.15299999999996,0,2,0,51.56,-0.466,Cc1ncnc2nccnc12,Cc1ncnc2nccnc12,0.6527777777777779,0.549356711982726,0.2493700725963079,1.0,5.702044966028798,2.9131611636048604,1.453034527087509,505.7637345563877,0.9202031095380871,11.844020792380803,5.647177220767728,0.0,0.0,0.0,19.935914083788838,0.0,0.0,12.393687143226153,5.693927994848461,6.923737199690624,0.0,0.0,0.0,0.0,6.923737199690624,0.0,5.647177220767728,11.210628712464722,12.393687143226153,6.923737199690624,19.935914083788838,0.0,2.289907407407408,0.0,1.8875925925925925,0.0,4,0,2,0,0.7282199999999999,4,0,0,1,0,0,0,0,0,0,0,0
p-Xylene ,-3.035,1,106.168,0,1,0,0.0,-2.77,Cc1ccc(C)cc1,Cc1ccc(C)cc1,1.3292592592592594,0.475757685340321,0.0590625791802387,0.75,5.18939180959133,3.0324555320336755,1.2182335127930843,70.79892376087899,1.0935372033822537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,38.112942673227685,0.0,2.6585185185185187,0.0,4.193333333333333,0.0,0,0,1,0,2.30344,0,0,0,2,0,0,0,0,0,0,0,0
"1,2-Diethylbenzene",-3.6010000000000004,1,134.22199999999998,0,1,2,0.0,-3.28,CCc1ccccc1CC,CCc1ccccc1CC,1.1567592592592593,0.5831204703949601,0.0619745799359186,0.9,5.260907139625517,2.964000093923802,1.8801892875255704,238.97589595141255,1.3813978449955595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,0.0,0.0,0.0,12.84164324585202,0.0,0.0,0.0,12.84164324585202,0.0,0.0,38.112942673227685,0.0,2.981481481481482,0.0,4.4057407407407405,0.0,0,0,1,0,2.811400000000001,0,0,0,2,0,0,0,0,0,0,0,0
Hexachloroethane,-4.215,1,236.74,0,0,0,0.0,-3.67,ClC(Cl)(Cl)C(Cl)(Cl)Cl,ClC(Cl)(Cl)C(Cl)(Cl)Cl,1.8495370370370363,0.5625816127094442,0.2363914383604266,0.5,6.828470316892559,4.020391543176799,0.3214285714285713,21.30605883387173,3.048261290221903,0.0,0.0,7.585071871059542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.585071871059542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.699074074074073,0.0,0.0,0.0,0.0,0,0,0,0,3.7268,0,0,0,0,0,0,6,0,0,0,0,0
1-Nitropropane,-0.816,1,89.09399999999998,0,0,2,43.14,-0.8,CCCN(=O)=O,CCC[N+](=O)[O-],0.0972222222222221,0.3683783959320464,0.2645488497261411,1.8333333333333333,4.176102873198226,2.831257109931365,0.4061809835850343,14.834466856136649,3.400000000000001,0.0,0.0,6.544756405912575,0.0,0.0,0.0,0.0,0.0,11.34413267174368,0.0,13.344558822616634,6.544756405912575,0.0,0.0,0.0,10.114318268765572,11.468067454730246,6.4208216229260096,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,1.877777777777777,0.0,3,0,0,0,0.6731,0,0,0,0,0,0,0,0,0,1,0,0
